all_house_data.res_id,all_house_data.res_type,all_house_data.pc_detail_url,all_house_data.m_detail_url,all_house_data.city_name,all_house_data.area_name,all_house_data.business_circle_name,all_house_data.residential_name,all_house_data.property_address,all_house_data.house_type,all_house_data.build_area,all_house_data.orientation,all_house_data.floor,all_house_data.fitment_type,all_house_data.price,all_house_data.apartment_type,all_house_data.rent_type,all_house_data.audit_status,all_house_data.audit_time,all_house_data.wbo_call_count,all_house_data.wbo_mobile_call_count,all_house_data.house_room_features,all_house_data.datestr
1070546,HOUSE,http://www.ishangzu.com/zheng/1070546.html,http://m.ishangzu.com/hz/zheng/1070546.html,杭州市,上城区,潮鸣,皮市巷,皮市巷18幢4单元0403室,1-1-1-1-1,52.00,南,4|7,简装,4200.00,,,已下架,2017-03-06 12:09:11.0,0,0,,2017-04-14
10706,APARTMENT,http://www.ishangzu.com/he/10706.html,http://m.ishangzu.com/hz/he/10706.html,杭州市,滨江区,奥体,龙湖春江彼岸,龙湖春江彼岸4栋1单元3203室乙,3-2-1-1-1,10.00,南,32|34,精装修,1900.00,品牌公寓,合租,已下架,2017-02-04 18:10:42.0,0,0,阳台,2017-04-14
1070700,HOUSE,http://www.ishangzu.com/zheng/1070700.html,http://m.ishangzu.com/hz/zheng/1070700.html,杭州市,下城区,庆春,仁和里,仁和里1幢1单元0404室,3-1-1-1-1,70.00,东北,4|13,简装,5500.00,,,已下架,2017-03-06 12:09:11.0,0,0,,2017-04-14
1070730,HOUSE,http://www.ishangzu.com/zheng/1070730.html,http://m.ishangzu.com/hz/zheng/1070730.html,杭州市,下城区,孩儿巷,浙报公寓,浙报公寓7栋2201室,3-2-1-1-1,120.00,南,22|23,精装配置齐全,8000.00,,,已下架,2017-03-06 12:09:11.0,0,0,,2017-04-14
1070761,HOUSE,http://www.ishangzu.com/zheng/1070761.html,http://m.ishangzu.com/hz/zheng/1070761.html,杭州市,下城区,潮鸣,凤起苑,凤起苑3幢1单元0303室,4-2-1-2-2,160.00,,3|28,简装,11000.00,,,已下架,2017-03-06 12:09:11.0,0,0,,2017-04-14
1070765,HOUSE,http://www.ishangzu.com/zheng/1070765.html,http://m.ishangzu.com/hz/zheng/1070765.html,杭州市,下城区,宝善,云天财富中心,云天财富中心单幢0809室,1-0-0-1-1,52.00,,8|33,精装配置齐全,3900.00,,,已下架,2017-04-05 17:25:24.0,0,0,,2017-04-14
1070777,HOUSE,http://www.ishangzu.com/zheng/1070777.html,http://m.ishangzu.com/hz/zheng/1070777.html,杭州市,下城区,潮鸣,云龙公寓,云龙公寓跃龙阁1002室,3-2-1-2-0,138.00,南,10|30,精装配置齐全,7500.00,,,申请已发布,2016-07-27 22:23:30.0,0,0,,2017-04-14
1070846,HOUSE,http://www.ishangzu.com/zheng/1070846.html,http://m.ishangzu.com/hz/zheng/1070846.html,杭州市,下城区,宝善,金鹿雅苑,金鹿雅苑2幢0902室,4-2-1-2-2,144.00,南,9|11,精装配置齐全,8000.00,,,已下架,2017-03-06 12:09:11.0,0,0,,2017-04-14
1070895,HOUSE,http://www.ishangzu.com/zheng/1070895.html,http://m.ishangzu.com/hz/zheng/1070895.html,杭州市,下城区,孩儿巷,孩儿巷,孩儿巷106号1单元0501室,3-1-1-1-1,75.00,东,5|7,简装,6000.00,,,已下架,2017-03-06 12:09:11.0,0,0,,2017-04-14
1070898,HOUSE,http://www.ishangzu.com/zheng/1070898.html,http://m.ishangzu.com/hz/zheng/1070898.html,杭州市,西湖区,益乐,世纪新城,世纪新城15幢1单元1221室,1-1-1-1,45.22,南,12|27,精装配置齐全,2950.00,,,已下架,2017-03-06 12:09:11.0,0,0,,2017-04-14
10710,APARTMENT,http://www.ishangzu.com/he/10710.html,http://m.ishangzu.com/hz/he/10710.html,杭州市,滨江区,浦沿,大同公寓,大同公寓5幢1101室乙,4-2-1-2-1,12.50,南,11|28,精装修,1500.00,品牌公寓,合租,已下架,2017-04-25 15:16:59.0,0,0,飘窗,2017-04-14
1071183,HOUSE,http://www.ishangzu.com/zheng/1071183.html,http://m.ishangzu.com/hz/zheng/1071183.html,杭州市,下城区,东新,东新园雪峰苑,东新园雪峰苑6幢1单元0103室,2-2-1-2-0,76.00,,1|18,简装,2800.00,,,已下架,2017-03-06 12:09:11.0,0,0,,2017-04-14
1071277,HOUSE,http://www.ishangzu.com/zheng/1071277.html,http://m.ishangzu.com/hz/zheng/1071277.html,杭州市,西湖区,申花,望月公寓,望月公寓桂花苑5幢4单元0101室,2-1-1-1-1,90.00,南,1|7,简装,1200.00,,,已下架,2016-07-27 22:23:30.0,0,0,,2017-04-14
10713,APARTMENT,http://www.ishangzu.com/he/10713.html,http://m.ishangzu.com/hz/he/10713.html,杭州市,滨江区,浦沿,大同公寓,大同公寓4幢2604室甲,4-2-1-2-1,12.00,南,26|28,精装修,1750.00,品牌公寓,合租,已下架,2017-04-18 14:13:00.0,0,0,阳台,2017-04-14
10714,APARTMENT,http://www.ishangzu.com/he/10714.html,http://m.ishangzu.com/hz/he/10714.html,杭州市,滨江区,浦沿,大同公寓,大同公寓4幢2604室乙,4-2-1-2-1,13.00,南,26|28,精装修,1600.00,品牌公寓,合租,已下架,2017-02-19 11:28:06.0,0,0,飘窗,2017-04-14
1071427,HOUSE,http://www.ishangzu.com/zheng/1071427.html,http://m.ishangzu.com/hz/zheng/1071427.html,杭州市,下城区,潮鸣,潮鸣苑,潮鸣苑26幢3单元0502室,2-1-0-1-1,69.00,,5|7,简装,3500.00,,,已下架,2017-03-06 12:09:11.0,0,0,,2017-04-14
1071434,HOUSE,http://www.ishangzu.com/zheng/1071434.html,http://m.ishangzu.com/hz/zheng/1071434.html,杭州市,下城区,朝晖,朝晖三区,朝晖三区11幢1单元0702室,2-0-1-1-0,45.00,南,7|7,简装,2400.00,,,已下架,2017-03-06 12:09:11.0,0,0,,2017-04-14
1071456,HOUSE,http://www.ishangzu.com/zheng/1071456.html,http://m.ishangzu.com/hz/zheng/1071456.html,杭州市,下城区,潮鸣,天安假日,天安假日2幢1单元0502A室,1-0-0-1-1,30.00,,5|30,简装,2200.00,,,已下架,2017-03-06 12:09:11.0,0,0,,2017-04-14
1071508,HOUSE,http://www.ishangzu.com/zheng/1071508.html,http://m.ishangzu.com/hz/zheng/1071508.html,杭州市,下城区,天水,胭脂新村,胭脂新村9幢4单元0504室,2-1-1-1,47.82,,5|7,精装配置齐全,3500.00,,,已下架,2017-03-06 12:09:11.0,0,0,,2017-04-14
1071586,HOUSE,http://www.ishangzu.com/zheng/1071586.html,http://m.ishangzu.com/hz/zheng/1071586.html,杭州市,下城区,天水,胭脂新村,胭脂新村9幢4单元0402室,1-1-1-1-1,30.00,南,4|7,简装,3000.00,,,申请已发布,2016-07-27 22:23:30.0,0,0,,2017-04-14
1071589,HOUSE,http://www.ishangzu.com/zheng/1071589.html,http://m.ishangzu.com/hz/zheng/1071589.html,杭州市,下城区,和平,光辉岁月,光辉岁月3幢1单元1102室,3-2-1-2-2,135.00,,11|20,精装配置齐全,6500.00,,,已下架,2017-02-28 18:17:24.0,0,0,,2017-04-14
10716,APARTMENT,http://www.ishangzu.com/he/10716.html,http://m.ishangzu.com/hz/he/10716.html,杭州市,滨江区,浦沿,大同公寓,大同公寓4幢2604室丁,4-2-1-2-1,8.00,北,26|28,精装修,1400.00,品牌公寓,合租,已下架,2017-02-17 19:20:57.0,0,0,,2017-04-14
1071616,HOUSE,http://www.ishangzu.com/zheng/1071616.html,http://m.ishangzu.com/hz/zheng/1071616.html,杭州市,下城区,潮鸣,林司后,林司后69幢1单元0604室,1-1-1-1-1,50.00,南,6|7,精装配置齐全,3500.00,,,已下架,2017-03-06 12:09:11.0,0,0,,2017-04-14
1071634,HOUSE,http://www.ishangzu.com/zheng/1071634.html,http://m.ishangzu.com/hz/zheng/1071634.html,杭州市,萧山区,null,南岸花城,南岸花城枫江苑01幢1单元0102室,4-2-2-2,150.00,,11|20,毛坯,1500.00,,,已下架,2016-07-27 22:23:30.0,0,0,,2017-04-14
1071696,HOUSE,http://www.ishangzu.com/zheng/1071696.html,http://m.ishangzu.com/hz/zheng/1071696.html,杭州市,西湖区,翠苑,翠苑二区,翠苑二区13幢1单元0402室,3-1-0-1-1,73.00,南,4|7,简装,3000.00,,,已下架,2017-02-21 22:00:04.0,0,0,,2017-04-14
1071730,HOUSE,http://www.ishangzu.com/zheng/1071730.html,http://m.ishangzu.com/hz/zheng/1071730.html,杭州市,下城区,孩儿巷,镜瑞弄,镜瑞弄8号1单元0502室,2-1-0-1-1,48.00,北,5|7,精装配置齐全,5000.00,,,已下架,2017-03-06 12:09:11.0,0,0,,2017-04-14
1071808,HOUSE,http://www.ishangzu.com/zheng/1071808.html,http://m.ishangzu.com/hz/zheng/1071808.html,杭州市,下城区,宝善,贡院,贡院9幢0707室,2-1-1-1-1,79.00,南,7|8,精装配置齐全,4000.00,,,已下架,2017-02-28 18:17:24.0,0,0,,2017-04-14
1071821,HOUSE,http://www.ishangzu.com/zheng/1071821.html,http://m.ishangzu.com/hz/zheng/1071821.html,杭州市,西湖区,米市巷,塘河新村,塘河新村2幢1单元0602室,2-1-1-1-1,61.00,南,6|6,简装,2000.00,,,已下架,2017-03-06 12:09:11.0,0,0,,2017-04-14
1071878,HOUSE,http://www.ishangzu.com/zheng/1071878.html,http://m.ishangzu.com/hz/zheng/1071878.html,杭州市,下城区,天水,三华园,三华园3栋2303室,1-0-1-1-1,35.00,南,23|53,精装配置齐全,2600.00,,,已下架,2017-03-06 12:09:11.0,0,0,,2017-04-14
1071883,HOUSE,http://www.ishangzu.com/zheng/1071883.html,http://m.ishangzu.com/hz/zheng/1071883.html,杭州市,下城区,潮鸣,双牛大厦,双牛大厦单栋1单元22L1室,1-0-1-1-0,39.00,东,22|0,简装,2600.00,,,已下架,2017-03-06 12:09:11.0,0,0,,2017-04-14
1071921,HOUSE,http://www.ishangzu.com/zheng/1071921.html,http://m.ishangzu.com/hz/zheng/1071921.html,杭州市,萧山区,北干,明辉花园,明辉花园14幢1单元0203室,4-2-1-2-1,174.00,,2|7,毛坯,2000.00,,,已下架,2016-07-27 22:23:30.0,0,0,,2017-04-14
1071937,HOUSE,http://www.ishangzu.com/zheng/1071937.html,http://m.ishangzu.com/hz/zheng/1071937.html,杭州市,下城区,潮鸣,林司后,林司后52幢4单元0701室,3-1-1-1-1,70.00,南,7|7,精装配置齐全,5300.00,,,申请已发布,2016-07-27 22:23:30.0,0,0,,2017-04-14
1071996,HOUSE,http://www.ishangzu.com/zheng/1071996.html,http://m.ishangzu.com/hz/zheng/1071996.html,杭州市,下城区,武林,万寿亭公寓,万寿亭公寓1幢1单元0102室,3-2-0-1-1,95.00,南,1|7,精装配置齐全,4400.00,,,已下架,2017-02-28 18:17:24.0,0,0,,2017-04-14
10720,APARTMENT,http://www.ishangzu.com/he/10720.html,http://m.ishangzu.com/hz/he/10720.html,杭州市,西湖区,西溪,富越香溪,富越香溪5幢5单元0502室丙,3-2-1-1-1,9.00,北,5|12,精装修,1550.00,品牌公寓,合租,已下架,2016-11-26 17:32:54.0,0,0,,2017-04-14
1072131,HOUSE,http://www.ishangzu.com/zheng/1072131.html,http://m.ishangzu.com/hz/zheng/1072131.html,杭州市,下城区,流水苑,艮山福居,艮山福居7幢4单元0602室,2-1-1-1-1,45.00,南,6|18,简装,3000.00,,,已下架,2017-03-06 12:09:11.0,0,0,,2017-04-14
1072181,HOUSE,http://www.ishangzu.com/zheng/1072181.html,http://m.ishangzu.com/hz/zheng/1072181.html,杭州市,西湖区,西溪,紫荆花路,紫荆花路1号0202室,3-1-0-1-1,103.00,南,2|6,简装,2800.00,,,已下架,2017-03-06 12:09:11.0,0,0,,2017-04-14
1072210,HOUSE,http://www.ishangzu.com/zheng/1072210.html,http://m.ishangzu.com/hz/zheng/1072210.html,杭州市,下城区,宝善,利兹城市公寓,利兹城市公寓1幢1单元0601室,1-1-1-1,14.00,,6|25,简装,1300.00,,,已下架,2016-07-27 22:23:30.0,0,0,,2017-04-14
1072223,HOUSE,http://www.ishangzu.com/zheng/1072223.html,http://m.ishangzu.com/hz/zheng/1072223.html,杭州市,下城区,朝晖,朝晖四区,朝晖四区31幢2单元0201室,3-1-1-1-1,75.00,北,2|6,简装,2700.00,,,已下架,2017-02-28 18:17:24.0,0,0,,2017-04-14
1072304,HOUSE,http://www.ishangzu.com/zheng/1072304.html,http://m.ishangzu.com/hz/zheng/1072304.html,杭州市,江干区,宝善,华景公寓,华景公寓18幢4单元0100室,1-1-1-0-0,30.00,北,1|4,简装,1400.00,,,已下架,2017-03-06 12:09:11.0,0,0,,2017-04-14
1072372,HOUSE,http://www.ishangzu.com/zheng/1072372.html,http://m.ishangzu.com/hz/zheng/1072372.html,杭州市,西湖区,学军,崇文公寓,崇文公寓8幢3单元0501室,3-2-1-1-2,108.00,北,5|20,精装配置齐全,5800.00,,,已下架,2017-03-06 12:09:11.0,0,0,,2017-04-14
1072403,HOUSE,http://www.ishangzu.com/zheng/1072403.html,http://m.ishangzu.com/hz/zheng/1072403.html,杭州市,下城区,宝善,锦园,锦园27幢92号602室,1-1-0-1-1,33.00,南,6|7,简装,2350.00,,,已下架,2017-03-06 12:09:11.0,0,0,,2017-04-14
1072406,HOUSE,http://www.ishangzu.com/zheng/1072406.html,http://m.ishangzu.com/hz/zheng/1072406.html,杭州市,江干区,南肖埠,华景北苑,华景北苑7幢1单元0401室,2-1-0-1-1,65.00,东,4|7,精装配置齐全,3000.00,,,已下架,2017-03-06 12:09:11.0,0,0,,2017-04-14
10725,APARTMENT,http://www.ishangzu.com/zheng/10725.html,http://m.ishangzu.com/hz/zheng/10725.html,杭州市,滨江区,区政府,寰宇天下,寰宇天下17幢1单元1002室,2-2-1-2-2,89.00,南,10|34,精装配置齐全,5000.00,服务公寓,整租,已下架,2016-12-18 10:16:59.0,0,0,,2017-04-14
10726,APARTMENT,http://www.ishangzu.com/he/10726.html,http://m.ishangzu.com/hz/he/10726.html,杭州市,拱墅区,万达,德信北海公园,德信北海公园4幢2单元0403室甲,3-1-1-1-1,14.00,南,4|24,精装修,1900.00,品牌公寓,合租,已下架,2016-12-14 09:00:08.0,0,0,阳台,2017-04-14
1072682,HOUSE,http://www.ishangzu.com/zheng/1072682.html,http://m.ishangzu.com/hz/zheng/1072682.html,杭州市,下城区,庆春,东方金座,东方金座A座1207室,1-0-1-1-1,58.00,西北,12|28,豪华装修,5500.00,,,已下架,2017-03-06 12:09:11.0,0,0,,2017-04-14
1072685,HOUSE,http://www.ishangzu.com/zheng/1072685.html,http://m.ishangzu.com/hz/zheng/1072685.html,杭州市,江干区,景芳,五福新村,五福新村24幢3单元0302室,2-0-1-1-1,50.00,南,3|6,精装配置齐全,2900.00,,,已下架,2017-03-06 12:09:11.0,0,0,,2017-04-14
1072728,HOUSE,http://www.ishangzu.com/zheng/1072728.html,http://m.ishangzu.com/hz/zheng/1072728.html,杭州市,下城区,和平,光辉岁月,光辉岁月1幢2单元0302室,2-2-1-1-1,92.00,南,3|7,精装配置齐全,4800.00,,,申请已发布,2016-07-27 22:23:30.0,0,0,,2017-04-14
1072748,HOUSE,http://www.ishangzu.com/zheng/1072748.html,http://m.ishangzu.com/hz/zheng/1072748.html,杭州市,上城区,潮鸣,大塔儿巷,大塔儿巷22号2单元0101室,1-1-1-1-1,47.50,南,1|7,简装,2600.00,,,已下架,2017-03-06 12:09:11.0,0,0,,2017-04-14
1072784,HOUSE,http://www.ishangzu.com/zheng/1072784.html,http://m.ishangzu.com/hz/zheng/1072784.html,杭州市,下城区,孩儿巷,锦绣天地,锦绣天地南楼0724室,1-1-1-1-1,70.00,,7|31,豪华装修,7000.00,,,已下架,2017-03-06 12:09:11.0,0,0,,2017-04-14
1072799,HOUSE,http://www.ishangzu.com/zheng/1072799.html,http://m.ishangzu.com/hz/zheng/1072799.html,杭州市,西湖区,文苑,阳光花园,阳光花园单栋1单元0405室,1-1-0-1-0,40.00,东北,4|0,精装配置齐全,2000.00,,,已下架,2017-03-06 12:09:11.0,0,0,,2017-04-14
10728,APARTMENT,http://www.ishangzu.com/he/10728.html,http://m.ishangzu.com/hz/he/10728.html,杭州市,拱墅区,万达,德信北海公园,德信北海公园4幢2单元0403室丙,3-1-1-1-1,11.00,南,4|24,精装修,1550.00,品牌公寓,合租,已下架,2016-12-14 15:32:49.0,0,0,,2017-04-14
1072892,HOUSE,http://www.ishangzu.com/zheng/1072892.html,http://m.ishangzu.com/hz/zheng/1072892.html,杭州市,上城区,吴山,后市街小区,后市街小区133号3单元0701,1-1-0-1-1,47.00,北,7|7,简装,2400.00,,,已下架,2017-03-06 12:09:11.0,0,0,,2017-04-14
10729,APARTMENT,http://www.ishangzu.com/he/10729.html,http://m.ishangzu.com/hz/he/10729.html,杭州市,拱墅区,三墩,阳光郡,阳光郡16幢1单元1503室甲,4-1-1-1-2,10.00,南,15|28,精装修,1750.00,品牌公寓,合租,已下架,2017-03-27 17:10:33.0,0,0,阳台,2017-04-14
1072920,HOUSE,http://www.ishangzu.com/zheng/1072920.html,http://m.ishangzu.com/hz/zheng/1072920.html,杭州市,拱墅区,拱宸桥,绍兴新村,绍兴新村13幢3单元0602室,2-1-1-1-1,50.00,南,6|7,简装,2800.00,,,已下架,2017-02-28 18:17:24.0,0,0,,2017-04-14
1072930,HOUSE,http://www.ishangzu.com/zheng/1072930.html,http://m.ishangzu.com/hz/zheng/1072930.html,杭州市,下城区,西湖文化广场,中山花园,中山花园59幢3单元0402室,2-1-1-1-0,87.00,东北,4|0,精装配置齐全,4500.00,,,已下架,2017-03-16 19:59:00.0,0,0,,2017-04-14
1072998,HOUSE,http://www.ishangzu.com/zheng/1072998.html,http://m.ishangzu.com/hz/zheng/1072998.html,杭州市,江干区,九堡,新江花园,新江花园6幢0302室,3-2-1-1-1,80.00,南,3|23,毛坯,2800.00,,,已下架,2017-03-06 12:09:11.0,0,0,,2017-04-14
10730,APARTMENT,http://www.ishangzu.com/he/10730.html,http://m.ishangzu.com/hz/he/10730.html,杭州市,拱墅区,三墩,阳光郡,阳光郡16幢1单元1503室乙,4-1-1-1-2,8.00,南,15|28,精装修,1400.00,品牌公寓,合租,已下架,2017-03-30 09:10:41.0,0,0,,2017-04-14
1073054,HOUSE,http://www.ishangzu.com/zheng/1073054.html,http://m.ishangzu.com/hz/zheng/1073054.html,杭州市,下城区,宝善,金鹿雅苑,金鹿雅苑4幢1单元0902室,2-1-1-1-2,80.00,,9|12,精装配置齐全,4600.00,,,申请已发布,2016-07-27 22:23:30.0,0,0,,2017-04-14
1073057,HOUSE,http://www.ishangzu.com/zheng/1073057.html,http://m.ishangzu.com/hz/zheng/1073057.html,杭州市,下城区,潮鸣,云龙公寓,云龙公寓吟龙阁0303室,1-0-0-1-0,50.00,南,3|25,精装配置齐全,4000.00,,,已下架,2017-03-06 12:09:11.0,0,0,,2017-04-14
10731,APARTMENT,http://www.ishangzu.com/he/10731.html,http://m.ishangzu.com/hz/he/10731.html,杭州市,拱墅区,三墩,阳光郡,阳光郡16幢1单元1503室丙,4-1-1-1-2,12.00,南,15|28,精装修,1650.00,品牌公寓,合租,已下架,2017-03-28 16:02:29.0,0,0,,2017-04-14
10732,APARTMENT,http://www.ishangzu.com/he/10732.html,http://m.ishangzu.com/hz/he/10732.html,杭州市,拱墅区,三墩,阳光郡,阳光郡16幢1单元1503室丁,4-1-1-1-2,5.00,北,15|28,精装修,1100.00,品牌公寓,合租,已下架,2017-04-13 18:39:15.0,0,0,,2017-04-14
1073238,HOUSE,http://www.ishangzu.com/zheng/1073238.html,http://m.ishangzu.com/hz/zheng/1073238.html,杭州市,下城区,孩儿巷,仙林福座,仙林福座1栋1403室,1-1-1-1-1,46.00,东,14|18,精装配置齐全,3500.00,,,已下架,2017-03-06 12:09:11.0,0,0,,2017-04-14
1073343,HOUSE,http://www.ishangzu.com/zheng/1073343.html,http://m.ishangzu.com/hz/zheng/1073343.html,杭州市,西湖区,转塘,梅家坞,梅家坞98号0101室,4-3-1-3-1,150.00,南,1|3,毛坯,6000.00,,,已下架,2017-03-06 12:09:11.0,0,0,,2017-04-14
1073379,HOUSE,http://www.ishangzu.com/zheng/1073379.html,http://m.ishangzu.com/hz/zheng/1073379.html,杭州市,拱墅区,米市巷,稻香园北区,稻香园北区37幢1单元0601室,3-2-1-1-1,96.00,南,6|7,精装配置齐全,4950.00,,,已下架,2017-03-06 12:09:11.0,0,0,,2017-04-14
1073403,HOUSE,http://www.ishangzu.com/zheng/1073403.html,http://m.ishangzu.com/hz/zheng/1073403.html,杭州市,上城区,钱江新城,钱江新城,钱江新城3幢0301室,4-2-1-2-1,190.00,北,3|33,毛坯,4000.00,,,已下架,2017-03-06 12:09:11.0,0,0,,2017-04-14
1073406,HOUSE,http://www.ishangzu.com/zheng/1073406.html,http://m.ishangzu.com/hz/zheng/1073406.html,杭州市,西湖区,翠苑,翠苑五区,翠苑五区22幢3单元0502室,2-1-1-1-1,80.00,东,5|7,简装,3500.00,,,已下架,2017-03-06 12:09:11.0,0,0,,2017-04-14
1073419,HOUSE,http://www.ishangzu.com/zheng/1073419.html,http://m.ishangzu.com/hz/zheng/1073419.html,杭州市,下城区,潮鸣,天安假日,天安假日2幢1单元501B室,1-0-0-1-1,38.00,南,5|30,简装,2700.00,,,已下架,2017-03-06 12:09:11.0,0,0,,2017-04-14
1073422,HOUSE,http://www.ishangzu.com/zheng/1073422.html,http://m.ishangzu.com/hz/zheng/1073422.html,杭州市,西湖区,三墩,亲亲家园二期,亲亲家园二期乐天坊2幢1单元0102室,3-2-1-2-2,116.00,南,1|16,精装配置齐全,3500.00,,,已下架,2017-03-06 12:09:11.0,0,0,,2017-04-14
1073438,HOUSE,http://www.ishangzu.com/zheng/1073438.html,http://m.ishangzu.com/hz/zheng/1073438.html,杭州市,下城区,天水,三华园,三华园3栋1416室,1-1-1-1-1,75.00,东,14|53,精装配置齐全,4200.00,,,已下架,2017-03-06 12:09:11.0,0,0,,2017-04-14
1073469,HOUSE,http://www.ishangzu.com/zheng/1073469.html,http://m.ishangzu.com/hz/zheng/1073469.html,杭州市,下城区,潮鸣,东清大厦,东清大厦E幢1901室,1-0-1-0-0,331.00,南,19|77,简装,20000.00,,,已下架,2016-07-27 22:23:30.0,0,0,,2017-04-14
1073497,HOUSE,http://www.ishangzu.com/zheng/1073497.html,http://m.ishangzu.com/hz/zheng/1073497.html,杭州市,下城区,潮鸣,云龙公寓,云龙公寓翔龙阁2105室,3-2-1-1-1,110.00,南,21|30,精装配置齐全,6000.00,,,已下架,2017-03-06 12:09:11.0,0,0,,2017-04-14
1073507,HOUSE,http://www.ishangzu.com/zheng/1073507.html,http://m.ishangzu.com/hz/zheng/1073507.html,杭州市,拱墅区,大关,大关东五苑,大关东五苑2幢1单元0704室,3-1-1-1-1,79.32,南,7|7,简装,2350.00,,,已下架,2017-03-06 12:09:11.0,0,0,,2017-04-14
1073677,HOUSE,http://www.ishangzu.com/zheng/1073677.html,http://m.ishangzu.com/hz/zheng/1073677.html,杭州市,拱墅区,大关,大关南九苑,大关南九苑5幢2单元0301室,2-1-0-1-1,61.00,南,3|7,精装配置齐全,3000.00,,,已下架,2017-03-06 12:09:11.0,0,0,,2017-04-14
1073684,HOUSE,http://www.ishangzu.com/zheng/1073684.html,http://m.ishangzu.com/hz/zheng/1073684.html,杭州市,拱墅区,米市巷,信义坊,信义坊7幢1单元1901室,2-1-1-1-1,75.00,东北,19|28,简装,4000.00,,,已下架,2017-03-06 12:09:11.0,0,0,,2017-04-14
1073746,HOUSE,http://www.ishangzu.com/zheng/1073746.html,http://m.ishangzu.com/hz/zheng/1073746.html,杭州市,下城区,和平,打铁关新村,打铁关新村3幢1单元0202室,2-1-1-1-1,65.00,,2|7,简装,2800.00,,,申请已发布,2016-07-27 22:23:30.0,0,0,,2017-04-14
1073793,HOUSE,http://www.ishangzu.com/zheng/1073793.html,http://m.ishangzu.com/hz/zheng/1073793.html,杭州市,西湖区,黄龙,世贸丽晶城,世贸丽晶城初阳苑1幢5单元1205室,1-1-1-1-1,35.00,南,12|29,精装配置齐全,4500.00,,,已下架,2017-04-25 09:25:13.0,0,0,,2017-04-14
10738,APARTMENT,http://www.ishangzu.com/zheng/10738.html,http://m.ishangzu.com/hz/zheng/10738.html,杭州市,滨江区,区政府,东和时代,东和时代1幢1单元2504室,1-1-0-1-0,54.00,东,25|28,精装配置齐全,4700.00,服务公寓,整租,已下架,2017-03-08 14:22:37.0,0,0,,2017-04-14
1073812,HOUSE,http://www.ishangzu.com/zheng/1073812.html,http://m.ishangzu.com/hz/zheng/1073812.html,杭州市,下城区,潮鸣,凤起都市花园,凤起都市花园13幢20305室,1-1-1-1,40.84,南,3|26,简装,2300.00,,,已下架,2017-03-06 12:09:11.0,0,0,,2017-04-14
1073825,HOUSE,http://www.ishangzu.com/zheng/1073825.html,http://m.ishangzu.com/hz/zheng/1073825.html,杭州市,西湖区,九莲,九莲新村(1-63),九莲新村(1-63)30幢1单元0308室,3-1-0-1-1,67.00,南,3|7,简装,2800.00,,,已下架,2017-03-06 12:09:11.0,0,0,,2017-04-14
1073913,HOUSE,http://www.ishangzu.com/zheng/1073913.html,http://m.ishangzu.com/hz/zheng/1073913.html,杭州市,萧山区,北干,金色钱塘,金色钱塘12幢1单元0702室,3-2-1-1-0,105.87,南,7|18,毛坯,1000.00,,,已下架,2016-07-27 22:23:30.0,0,0,,2017-04-14
1073974,HOUSE,http://www.ishangzu.com/zheng/1073974.html,http://m.ishangzu.com/hz/zheng/1073974.html,杭州市,下城区,宝善,新坝,新坝23幢2单元0302室,2-1-1-1-1,65.00,东北,3|5,简装,2800.00,,,已下架,2017-03-16 19:59:00.0,0,0,,2017-04-14
1073984,HOUSE,http://www.ishangzu.com/zheng/1073984.html,http://m.ishangzu.com/hz/zheng/1073984.html,杭州市,下城区,宝善,永康苑,永康苑64幢3单元0601室,2-1-0-1-1,48.00,,6|7,毛坯,2400.00,,,已下架,2017-03-06 12:09:11.0,0,0,,2017-04-14
1074174,HOUSE,http://www.ishangzu.com/zheng/1074174.html,http://m.ishangzu.com/hz/zheng/1074174.html,杭州市,拱墅区,大关,娑婆新村,娑婆新村29幢3单元0502室,2-1-1-1-1,65.00,北,5|7,精装配置齐全,2800.00,,,已下架,2017-03-06 12:09:11.0,0,0,,2017-04-14
1074177,HOUSE,http://www.ishangzu.com/zheng/1074177.html,http://m.ishangzu.com/hz/zheng/1074177.html,杭州市,拱墅区,大关,大关南四苑,大关南四苑52幢3单元0502室,2-2-1-1-1,72.84,东南,5|7,简装,2100.00,,,已下架,2017-03-06 12:09:11.0,0,0,,2017-04-14
10742,APARTMENT,http://www.ishangzu.com/he/10742.html,http://m.ishangzu.com/hz/he/10742.html,杭州市,余杭区,老余杭,西溪北苑,西溪北苑101幢1单元0602室甲,3-2-1-1-1,16.00,南,6|15,精装修,1650.00,品牌公寓,合租,已下架,2016-12-14 19:31:26.0,0,0,阳台,2017-04-14
1074202,HOUSE,http://www.ishangzu.com/zheng/1074202.html,http://m.ishangzu.com/hz/zheng/1074202.html,杭州市,西湖区,米市巷,美都广场,美都广场E座1单元1406室,1-0-1-1-0,36.00,南,14|18,精装配置齐全,2000.00,,,已下架,2017-03-06 12:09:11.0,0,0,,2017-04-14
1074241,HOUSE,http://www.ishangzu.com/zheng/1074241.html,http://m.ishangzu.com/hz/zheng/1074241.html,杭州市,萧山区,null,苏黎士小镇,苏黎士小镇水韵叠排17幢1单元0101室,5-2-1-4-2,224.00,东北,1|4,毛坯,2500.00,,,已下架,2016-07-27 22:23:30.0,0,0,,2017-04-14
